WELL ID,RESULTS,CHEMICAL,DATE,UNITS,QUALIFER,RL,LATITUDE,LONGITUDE,WELL TYPE,WELL DEPTH (FT),TOP OF SCREEN (FT),SCREEN LENGTH (FT),SOURCE,SOURCE NAME,OTHER NAMES
3900846-001,0,AS,2/8/2012,UG/L,<,UNK,38.2194055,-121.24608,MUNICIPAL,,0,0,DHS,3900846-001,WELL #1
2410006-007,5.9,AS,6/24/2014,UG/L,,UNK,37.4371264,-120.770688,MUNICIPAL,,300,70,DHS,2410006-007,WELL 07 - RAW
2410006-007,6,AS,7/26/2005,UG/L,,UNK,37.4371264,-120.770688,MUNICIPAL,,300,70,DHS,2410006-007,WELL 07 - RAW
3910020-002,2,AS,10/13/2014,UG/L,,UNK,38.0165924,-121.24608,MUNICIPAL,,280,10,DHS,3910020-002,WEST WELL
3910020-002,5,AS,1/14/1993,UG/L,<,UNK,38.0165924,-121.24608,MUNICIPAL,,280,10,DHS,3910020-002,WEST WELL
3910020-002,10,AS,11/8/1989,UG/L,<,UNK,38.0165924,-121.24608,MUNICIPAL,,280,10,DHS,3910020-002,WEST WELL
5800811-002,2.3,AS,8/15/2012,UG/L,,UNK,38.3352987,-119.780288,MUNICIPAL,,0,13,DHS,5800811-002,EAST SIDE WELL
5800811-002,6.2,AS,12/17/2003,UG/L,,UNK,38.3352987,-119.780288,MUNICIPAL,,0,13,DHS,5800811-002,EAST SIDE WELL
3901369-001,2,AS,9/19/2013,UG/L,<,UNK,37.6978861,-121.44416,MUNICIPAL,,290,220,DHS,3901369-001,WELL HEAD
3901369-001,3,AS,9/14/2016,UG/L,,UNK,37.6978861,-121.44416,MUNICIPAL,,290,220,DHS,3901369-001,WELL HEAD
3910001-037,20,AS,1/22/2002,UG/L,,UNK,37.9296725,-121.24608,MUNICIPAL,,214,291,DHS,3910001-037,WELL 43-02 - INACTIVE
5510004-002,0,AS,7/13/2011,UG/L,<,UNK,38.1904322,-120.017984,MUNICIPAL,,50,10,DHS,5510004-002,MEADOWVIEW WELL
2000688-001,0,AS,8/3/2015,UG/L,<,UNK,37.3791798,-119.621824,MUNICIPAL,,0,0,DHS,2000688-001,SOURCE WELL 1
2000688-001,0,AS,6/23/2016,UG/L,,UNK,37.3791798,-119.621824,MUNICIPAL,,0,0,DHS,2000688-001,SOURCE WELL 1
2000688-001,0,AS,3/30/2017,UG/L,,UNK,37.3791798,-119.621824,MUNICIPAL,,0,0,DHS,2000688-001,SOURCE WELL 1
2000688-001,0,AS,4/6/2017,UG/L,,UNK,37.3791798,-119.621824,MUNICIPAL,,0,0,DHS,2000688-001,SOURCE WELL 1
2000688-001,8.3,AS,7/10/2012,UG/L,,UNK,37.3791798,-119.621824,MUNICIPAL,,0,0,DHS,2000688-001,SOURCE WELL 1
2000688-001,5.6,AS,1/24/2012,UG/L,,UNK,37.3791798,-119.621824,MUNICIPAL,,0,0,DHS,2000688-001,SOURCE WELL 1
5500057-001,0,AS,8/4/2008,UG/L,<,UNK,38.1035123,-120.136832,MUNICIPAL,,0,0,DHS,5500057-001,WELL 1
2400170-016,120,AS,6/10/2014,UG/L,,UNK,37.4081531,-120.84992,MUNICIPAL,,,,DHS,2400170-016,WELL 5 - RAW
