WELL ID,RESULTS,CHEMICAL,DATE,UNITS,QUALIFER,RL,LATITUDE,LONGITUDE,WELL TYPE,WELL DEPTH (FT),TOP OF SCREEN (FT),SCREEN LENGTH (FT),SOURCE,SOURCE NAME,OTHER NAMES
12S19E11J001M,8.1,PH,8/27/1986,PH UNITS,=,UNK,36.9013,-119.8621,UNK,,,,DWR,12S19E11J001M,12S19E11J001M
10S16E21J001M,8.5,PH,5/16/1966,PH UNITS,=,UNK,37.0463,-120.2207,UNK,,,,DWR,10S16E21J001M,10S16E21J001M
04S11E31E001M,8,PH,9/18/1963,PH UNITS,=,UNK,37.5444,-120.8099,UNK,,,,DWR,04S11E31E001M,04S11E31E001M
07S14E09R001M,8.3,PH,7/28/1960,PH UNITS,=,UNK,37.3341,-120.4371,UNK,,,,DWR,07S14E09R001M,07S14E09R001M
07S12E03F001M,7.4,PH,7/15/1958,PH UNITS,=,UNK,37.3533,-120.6433,UNK,183,60,35,DWR,07S12E03F001M,07S12E03F001M
12S18E07L001M,7.1,PH,7/25/1960,PH UNITS,=,UNK,36.9013,-120.0525,UNK,,,,DWR,12S18E07L001M,12S18E07L001M
12S18E07L001M,8.1,PH,8/5/1958,PH UNITS,=,UNK,36.9013,-120.0525,UNK,,,,DWR,12S18E07L001M,12S18E07L001M
03S11E28E001M,8.3,PH,2/11/1965,PH UNITS,=,UNK,37.6475,-120.773,UNK,,,,DWR,03S11E28E001M,03S11E28E001M
03S09E09J001M,8.5,PH,8/8/1966,PH UNITS,=,UNK,37.6885,-120.9805,UNK,,,,DWR,03S09E09J001M,03S09E09J001M
11S17E35K003M,8.5,PH,5/25/1966,PH UNITS,=,UNK,36.9301,-120.0842,UNK,,,,DWR,11S17E35K003M,11S17E35K003M
13S17E05P002M,8.2,PH,6/19/1962,PH UNITS,=,UNK,36.8233,-120.1421,UNK,,,,DWR,13S17E05P002M,13S17E05P002M
03S09E32A001M,7.8,PH,9/8/1971,PH UNITS,=,UNK,37.6372,-120.9955,UNK,,,,DWR,03S09E32A001M,03S09E32A001M
03S09E32A001M,7.8,PH,12/12/1974,PH UNITS,=,UNK,37.6372,-120.9955,UNK,,,,DWR,03S09E32A001M,03S09E32A001M
04N05E17M002M,8.2,PH,5/25/1966,PH UNITS,=,UNK,38.1903,-121.4565,UNK,,,,DWR,04N05E17M002M,04N05E17M002M
04S09E09B002M,8.5,PH,10/25/1966,PH UNITS,=,UNK,37.6079,-120.9842,UNK,,,,DWR,04S09E09B002M,04S09E09B002M
07S14E29R001M,7.7,PH,7/21/1953,PH UNITS,=,UNK,37.288,-120.4521,UNK,,,,DWR,07S14E29R001M,07S14E29R001M
02N06E17J001M,7.4,PH,10/17/1972,PH UNITS,=,UNK,38.0183,-121.3324,UNK,,,,DWR,02N06E17J001M,02N06E17J001M
03N05E11H001M,8.3,PH,4/15/1959,PH UNITS,=,UNK,38.1216,-121.3878,UNK,,,,DWR,03N05E11H001M,03N05E11H001M
03N08E08E001M,7.7,PH,8/2/1963,PH UNITS,=,UNK,38.128,-121.1299,UNK,400,,,DWR,03N08E08E001M,03N08E08E001M
03N08E08E001M,7.7,PH,8/30/1967,PH UNITS,=,UNK,38.128,-121.1299,UNK,400,,,DWR,03N08E08E001M,03N08E08E001M
03S05E14D001M,7.7,PH,7/29/1958,PH UNITS,=,UNK,37.6773,-121.4015,UNK,,,,DWR,03S05E14D001M,03S05E14D001M
03S07E33C001M,8.7,PH,2/10/1965,PH UNITS,=,UNK,37.6339,-121.2138,UNK,,,,DWR,03S07E33C001M,03S07E33C001M
03S07E33C001M,8.2,PH,9/15/1957,PH UNITS,=,UNK,37.6339,-121.2138,UNK,,,,DWR,03S07E33C001M,03S07E33C001M
05S07E02H001M,8.2,PH,8/21/1958,PH UNITS,=,UNK,37.5302,-121.1633,UNK,,,,DWR,05S07E02H001M,05S07E02H001M
10S12E27K001M,8.1,PH,5/25/1966,PH UNITS,=,UNK,37.0294,-120.641,UNK,,,,DWR,10S12E27K001M,10S12E27K001M
06N08E15J001M,7.7,PH,7/13/1961,PH UNITS,=,UNK,38.3719,-121.0783,UNK,,,,DWR,06N08E15J001M,06N08E15J001M
08S12E01H001M,8.4,PH,8/10/1965,PH UNITS,=,UNK,37.2675,-120.5981,UNK,,,,DWR,08S12E01H001M,08S12E01H001M
10S14E19R001M,8.4,PH,6/1/1965,PH UNITS,=,UNK,37.042,-120.4787,UNK,,,,DWR,10S14E19R001M,10S14E19R001M
02N06E22G001M,7.8,PH,1/22/1979,PH UNITS,=,UNK,38.006,-121.3009,UNK,,,,DWR,02N06E22G001M,02N06E22G001M
03S06E17K001M,8.1,PH,6/14/1976,PH UNITS,=,UNK,37.6701,-121.3375,UNK,,,,DWR,03S06E17K001M,03S06E17K001M
03S06E17K001M,8.4,PH,6/13/1979,PH UNITS,=,UNK,37.6701,-121.3375,UNK,,,,DWR,03S06E17K001M,03S06E17K001M
03S06E17K001M,8.4,PH,7/12/1983,PH UNITS,=,UNK,37.6701,-121.3375,UNK,,,,DWR,03S06E17K001M,03S06E17K001M
06S08E34R002M,8.5,PH,7/11/1967,PH UNITS,=,UNK,37.3627,-121.0677,UNK,,,,DWR,06S08E34R002M,06S08E34R002M
05S08E31B001M,8.2,PH,8/1/1967,PH UNITS,=,UNK,37.4633,-121.1308,UNK,,,,DWR,05S08E31B001M,05S08E31B001M
05S07E24H001M,8.7,PH,6/27/1967,PH UNITS,=,UNK,37.4869,-121.1413,UNK,,,,DWR,05S07E24H001M,05S07E24H001M
08S09E19D001M,7.6,PH,11/3/1966,PH UNITS,=,UNK,37.2299,-121.0305,UNK,,,,DWR,08S09E19D001M,08S09E19D001M
01N07E08H002M,8,PH,2/11/1977,PH UNITS,=,UNK,37.9482,-121.223,UNK,,,,DWR,01N07E08H002M,01N07E08H002M
01N07E08H002M,8.1,PH,11/14/1986,PH UNITS,=,UNK,37.9482,-121.223,UNK,,,,DWR,01N07E08H002M,01N07E08H002M
01N07E08H002M,8.2,PH,6/24/1964,PH UNITS,=,UNK,37.9482,-121.223,UNK,,,,DWR,01N07E08H002M,01N07E08H002M
02S05E08B001M,7.5,PH,5/8/1967,PH UNITS,=,UNK,37.7813,-121.4419,UNK,80,50,30,DWR,02S05E08B001M,02S05E08B001M
04S08E05P001M,8.2,PH,8/4/1960,PH UNITS,=,UNK,37.6119,-121.116,UNK,,,,DWR,04S08E05P001M,04S08E05P001M
04S08E05P001M,8.3,PH,9/17/1957,PH UNITS,=,UNK,37.6119,-121.116,UNK,,,,DWR,04S08E05P001M,04S08E05P001M
05S07E15C001M,8.6,PH,6/21/1965,PH UNITS,=,UNK,37.5038,-121.1955,UNK,,,,DWR,05S07E15C001M,05S07E15C001M
02N06E21F001M,7.8,PH,10/3/1972,PH UNITS,=,UNK,38.006,-121.3238,UNK,,,,DWR,02N06E21F001M,02N06E21F001M
02N06E21F001M,7.1,PH,10/2/1974,PH UNITS,=,UNK,38.006,-121.3238,UNK,,,,DWR,02N06E21F001M,02N06E21F001M
03S06E15Q001M,7.9,PH,4/10/1959,PH UNITS,=,UNK,37.6665,-121.3009,UNK,,,,DWR,03S06E15Q001M,03S06E15Q001M
05S10E25R001M,7.1,PH,8/15/1956,PH UNITS,=,UNK,37.4638,-120.8133,UNK,,,,DWR,05S10E25R001M,05S10E25R001M
11S15E23L001M,8.2,PH,7/21/1959,PH UNITS,=,UNK,36.959,-120.3064,UNK,,,,DWR,11S15E23L001M,11S15E23L001M
05S10E13K001M,8.4,PH,5/1/1967,PH UNITS,=,UNK,37.4963,-120.818,UNK,,,,DWR,05S10E13K001M,05S10E13K001M
09S12E01C001M,8.2,PH,7/10/1962,PH UNITS,=,UNK,37.1858,-120.6116,UNK,,,,DWR,09S12E01C001M,09S12E01C001M
09S12E01C001M,8.2,PH,5/26/1966,PH UNITS,=,UNK,37.1858,-120.6116,UNK,,,,DWR,09S12E01C001M,09S12E01C001M
11S12E17K001M,7,PH,3/2/1961,PH UNITS,=,UNK,36.9719,-120.6788,UNK,,,,DWR,11S12E17K001M,11S12E17K001M
01N06E15E001M,7.4,PH,10/2/1974,PH UNITS,=,UNK,37.9338,-121.3101,UNK,,,,DWR,01N06E15E001M,01N06E15E001M
01N06E15E001M,7.6,PH,10/19/1973,PH UNITS,=,UNK,37.9338,-121.3101,UNK,,,,DWR,01N06E15E001M,01N06E15E001M
01S06E05L001M,7.8,PH,4/13/1977,PH UNITS,=,UNK,37.8724,-121.3421,UNK,,,,DWR,01S06E05L001M,01S06E05L001M
01S05E06D001M,8.1,PH,4/11/1978,PH UNITS,=,UNK,37.8796,-121.4748,UNK,,,,DWR,01S05E06D001M,01S05E06D001M
07S10E12F002M,8,PH,2/9/1976,PH UNITS,=,UNK,37.3399,-120.8253,UNK,,,,DWR,07S10E12F002M,07S10E12F002M
09S15E25J003M,7.3,PH,8/30/1971,PH UNITS,=,UNK,37.1177,-120.2792,UNK,,,,DWR,09S15E25J003M,09S15E25J003M
09S18E33Q001M,7.8,PH,7/27/1976,PH UNITS,=,UNK,37.1002,-120.0093,UNK,,,,DWR,09S18E33Q001M,09S18E33Q001M
04N05E21K001M,8,PH,5/11/1982,PH UNITS,=,UNK,38.1758,-121.429,UNK,,,,DWR,04N05E21K001M,04N05E21K001M
04N05E21K001M,8.1,PH,4/16/1981,PH UNITS,=,UNK,38.1758,-121.429,UNK,,,,DWR,04N05E21K001M,04N05E21K001M
10S10E02J001M,8.5,PH,8/24/1988,PH UNITS,=,UNK,37.0916,-120.8427,UNK,230,200,30,DWR,10S10E02J001M,10S10E02J001M
06S08E22A001M,8.2,PH,7/13/1967,PH UNITS,=,UNK,37.4052,-121.0672,UNK,,,,DWR,06S08E22A001M,06S08E22A001M
06S08E30F001M,8.6,PH,7/13/1967,PH UNITS,=,UNK,37.3834,-121.1343,UNK,,,,DWR,06S08E30F001M,06S08E30F001M
01N10E12Q001M,8,PH,8/18/1960,PH UNITS,=,UNK,37.9461,-120.825,UNK,,,,DWR,01N10E12Q001M,01N10E12Q001M
02S05E32R001M,7,PH,8/30/1957,PH UNITS,=,UNK,37.7098,-121.4427,UNK,,,,DWR,02S05E32R001M,02S05E32R001M
03N05E27P001M,8,PH,7/28/1954,PH UNITS,=,UNK,38.0711,-121.4153,UNK,,,,DWR,03N05E27P001M,03N05E27P001M
03N07E12J001M,7.5,PH,8/12/1952,PH UNITS,=,UNK,38.118,-121.1498,UNK,,,,DWR,03N07E12J001M,03N07E12J001M
03S05E06A001M,7.5,PH,7/20/1953,PH UNITS,=,UNK,37.7097,-121.4563,UNK,,,,DWR,03S05E06A001M,03S05E06A001M
08S09E32D001M,8.3,PH,8/10/1965,PH UNITS,=,UNK,37.1987,-121.0115,UNK,,,,DWR,08S09E32D001M,08S09E32D001M
