WELL ID,RESULTS,CHEMICAL,DATE,UNITS,QUALIFER,RL,LATITUDE,LONGITUDE,WELL TYPE,WELL DEPTH (FT),TOP OF SCREEN (FT),SCREEN LENGTH (FT),SOURCE,SOURCE NAME,OTHER NAMES
5010005-017,4.7,MG,8/12/2004,MG/L,,UNK,37.6978861,-121.087616,MUNICIPAL,,,,DHS,5010005-017,WELL 313 - RAW
5000317-001,11,MG,2/14/2017,MG/L,,UNK,37.6978861,-121.087616,MUNICIPAL,,312,73,DHS,5000317-001,WELL#1
5010010-043,9.2,MG,2/3/2010,MG/L,,UNK,37.6689128,-120.929152,MUNICIPAL,,124,92,DHS,5010010-043,WELL 041
2000682-001,6.5,MG,12/12/2016,MG/L,,UNK,36.8286871,-120.0576,MUNICIPAL,,400,0,DHS,2000682-001,SOURCE WELL 1
2410007-001,30.5,MG,1/19/2006,MG/L,,UNK,37.2922599,-120.334912,MUNICIPAL,,0,10,DHS,2410007-001,WELL 01-A
2410007-001,16.5,MG,2/27/2003,MG/L,,UNK,37.2922599,-120.334912,MUNICIPAL,,0,10,DHS,2410007-001,WELL 01-A
5010021-009,6,MG,5/24/2012,MG/L,,UNK,37.5240463,-120.810304,MUNICIPAL,,,,DHS,5010021-009,WELL PW-9
2010002-007,5,MG,6/30/1988,MG/L,,UNK,36.9735536,-120.0576,MUNICIPAL,,,,DHS,2010002-007,WELL 10 - DESTROYED
2010002-018,4.7,MG,5/23/2005,MG/L,,UNK,36.9735536,-120.0576,MUNICIPAL,,0,280,DHS,2010002-018,WELL 22 - RAW
5010010-241,5.4,MG,12/7/2006,MG/L,,UNK,37.6978861,-121.048,MUNICIPAL,,,,DHS,5010010-241,WELL 61
2010002-020,5.2,MG,2/22/2019,MG/L,,UNK,36.9735536,-120.0576,MUNICIPAL,,0,300,DHS,2010002-020,WELL 24 - RAW
2000597-001,23,MG,2/18/2003,MG/L,,UNK,37.0315002,-120.295296,MUNICIPAL,,300,0,DHS,2000597-001,SOURCE WELL 1
2410010-013,3,MG,5/20/1998,MG/L,,UNK,37.4081531,-120.612224,MUNICIPAL,,220,90,DHS,2410010-013,WELL 14
5000237-002,12,MG,4/11/2018,MG/L,,UNK,37.784806,-120.810304,MUNICIPAL,,,,DHS,5000237-002,WELL #4
5000099-001,0,MG,2/16/2011,MG/L,<,UNK,37.7558327,-121.008384,MUNICIPAL,,115,120,DHS,5000099-001,NORTH WELL LAKE WELL
2410009-013,12.6,MG,2/11/1993,MG/L,,UNK,37.3212332,-120.45376,MUNICIPAL,,0,93,DHS,2410009-013,WELL 07A - RAW - INACTIVE
2410009-013,14,MG,5/9/2002,MG/L,,UNK,37.3212332,-120.45376,MUNICIPAL,,0,93,DHS,2410009-013,WELL 07A - RAW - INACTIVE
